2024-04-20 15:50:04,APPROACH,RUN
BLUE,0,0
GREEN,0,0

2024-04-20 15:50:33,APPROACH,RUN
BLUE,0,0
GREEN,-2.0,0

2024-04-20 15:51:10,APPROACH,RUN
BLUE,0,0
GREEN,-2.0,0.0

2024-04-20 15:51:21,APPROACH,RUN
BLUE,0,0.0
GREEN,-2.0,0.0

2024-04-20 15:51:34,APPROACH,RUN
BLUE,0,0.0
GREEN,-2.0,0.0

2024-04-20 15:51:55,APPROACH,RUN
BLUE,0,0.0
GREEN,-2.0,0.0

2024-04-20 15:52:44,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:53:16,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:53:24,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:53:36,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:54:21,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:54:30,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:54:37,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:54:46,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:54:54,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:55:03,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

2024-04-20 15:55:11,APPROACH,RUN
BLUE,0,0.0
GREEN,-3.6,0.0

